TSLA,08/08/2018 14:33,SEC questions Tesla over Elon Musk’s tweets to take the company private,http://www.marketwatch.com/story/sec-questions-tesla-over-elon-musks-tweets-to-take-the-company-private-2018-08-08,"WASHINGTON — Securities regulators have inquired with Tesla Inc. about Chief Executive Elon Musk’s surprise announcement that he may take the company private and whether his claim was factual, people familiar with the matter said.The Securities and Exchange Commission has asked whether Musk’s unusual announcement on Tuesday was factual, the people said. The regulator also asked Tesla TSLA, -2.43%   about why the disclosure was made on Twitter rather than in a regulatory filing, and whether the company believes the announcement complies with investor-protection rules, the people said.Read: Musk’s plan to take Tesla private while allowing outside shareholders would prove cumbersomeMusk on Tuesday proposed taking Tesla private at $420 a share, about 11% higher than the day’s closing stock price. He called the funding “secured” for what would be the biggest-ever corporate buyout, but he hasn’t disclosed details. A group of Tesla board members on Wednesday said Musk spoke to them last week about taking the company private.The SEC’s inquiries, which originated from its San Francisco office, suggest Tesla could come under an enforcement investigation if regulators develop evidence that Musk’s statement was misleading or false. It wasn’t immediately clear on Wednesday whether the regulator had opened a formal enforcement investigation based on the answers it received from the company. An SEC spokesman declined to comment.An expanded version of this report appears on WSJ.com.Also popular on WSJ.com:On U.S. planes, the dogs are winning.N.Y. Congressman Chris Collins arrested on insider-trading charges.Join the conversation"
TSLA,08/08/2018 13:59,"Why Mylan, Not Tesla, Is the Buyout to Bet On",https://www.wsj.com/articles/why-mylan-not-tesla-is-the-buyout-to-bet-on-1533744837,
TSLA,,SEC Inquired About Tesla CEO Musk’s Tweets,https://www.wsj.com/articles/sec-has-made-inquiries-to-tesla-over-elon-musks-taking-private-tweet-1533757570,
TSLA,,How to trade Tesla stock even if the company doesn’t go private,http://www.marketwatch.com/story/how-to-trade-tesla-stock-even-if-the-company-doesnt-go-private-2018-08-07,"It started Tuesday afternoon with Elon Musk tweeting about taking Tesla private at $420 a share.And then the shares were halted after surging 7.4% on the day. Then the CEO released a blog post expanding on his deliberations, which you can read here. On Wednesday, the shares fell about 2%.What to do now? Let us explore the legal inside information that can help you trade Tesla if you desire to do so.Please click here for the annotated chart of Tesla TSLA, -2.43% Note the following from the chart:• The chart shows the VUD indicator. This is the most sensitive indicator of net supply and demand in real time. The indicator is positive but less than would have been expected. The interpretation is two-fold. First, there are not many believers in the transaction actually happening. Second, short-sellers, who bet on a decline in the share price, have not covered their positions during this rise.• Based on the latest information available, 29% of shares outstanding have been sold short. In our analysis, the actual number is likely higher.• If a short squeeze starts, meaning short-sellers would have to cover their positions by buying the stock, the stock could rocket toward $420 long before any transaction is finalized.• There obviously is high risk in buying the stock now. The chart shows support points. Stops can be put below these support points.• It is advisable to put stops in tranches. We are providing to The Arora Report subscribers the exact size of tranches and stop zones.• Since the stock can be halted or gap down on the next day, stop loss orders may not protect you. For this reason, stops should be only your second line of defense. The first line of defense is the position size. Another way to protect yourself is to buy put options. However, this may not be practical for many given the high cost of put options. One way to reduce the cost of put options is to buy put spreads.• The overall risk-reward in this trade is attractive, but this is suitable only for aggressive investors as the risk of loss is high.Ask Arora: Nigam Arora answers your questions about investing in stocks, ETFs, bonds, gold and silver, oil and currencies. Have a question? Send it to Nigam Arora.Money flows give you an edge. To see segmented money flows leading to this buyout development, please see “Money flows of 11 popular tech stocks show Alphabet and Apple getting stronger.” After the tweet from Musk, smart money flows have been neutral and momo money flows have been positive.As Tesla’s stock price moves around, the principles described here will remain applicable. This is the legal insider information that can help you trade Tesla.Disclosure: Subscribers to The Arora Report may have positions in the securities mentioned in this article. Nigam Arora is an investor, engineer and nuclear physicist by background who has founded two Inc. 500 fastest-growing companies. He is the founder of The Arora Report, which publishes four newsletters. Nigam can be reached at Nigam@TheAroraReport.com.Nigam Arora is an engineer, nuclear physicist, author, and entrepreneur and the founder of two Inc. 500 fastest growing companies. He is also the developer of the ZYX Change Method to profit from change by investing. The premise is that most money is made by predicting change before the crowd. Arora is the chief investment officer at The Arora Report and the editor of four newsletters that track the ZYX Change Method. Nigam can be reached at Nigam@TheAroraReport.comJoin the conversation"
TSLA,08/08/2018 12:45,Money flows of 11 popular tech stocks show Alphabet and Apple getting stronger,http://www.marketwatch.com/story/money-flows-of-11-popular-tech-stocks-show-alphabet-and-apple-getting-stronger-2018-08-07,"The stock market today is controlled by the momo (momentum) crowd. The only thing the momo crowd cares about is momentum. What if you are not a sheep in the momo crowd? What if you are a prudent investor? What should you do?One of the best tools is to look at the X-rays of popular stocks in the form of segmented money flows. Money flows provide an edge to investors who want to beat the broader market and lower their risks. Let’s explore by looking at money flows with the help of a chart.Please click here for the annotated chart of money flows in 11 popular technology stocks. As a group, these stocks have outperformed the Dow Jones Industrial Average DJIA, -0.18% S&P 500 SPX, -0.03% and Nasdaq 100 NDX, +0.09%Please observe the following from the chart:• Momo crowd money flows are extremely positive in Amazon AMZN, +1.29% In contrast, flows of the smart money (professional investors) are neutral, as shown on the chart.• Momo crowd money flows are only mildly positive in Microsoft MSFT, +0.56% even though the gurus are aggressively promoting it.• Momo crowd money flows are very positive in Facebook FB, +0.75% as shown on the chart. Smart money flows are mildly positive in Facebook.• Smart money flows are mildly positive in Apple AAPL, +0.07% but momo crowd money flows are extremely positive. Please see “Apple stock’s next milestone is $250 as the company makes a crucial transition.”• Among semiconductor stocks, momo crowd money flows are extremely positive in AMD AMD, +0.10% and positive in Nvidia NVDA, +0.57% ; they are negative in Intel INTC, +0.52%• Momo crowd money flows are extremely positive in Tesla TSLA, -2.43% as short-sellers are getting squeezed.• Momo crowd money flows are positive in Alibaba BABA, -1.33%  considered the Amazon of China in spite of a bear market in Chinese stocks. We shared with our subscribers in the Morning Capsule that Chinese stocks staged the biggest rally in two years. However, this is likely a bear market rally from a very oversold condition.• Momo crowd money flows are positive in Alphabet (Google) GOOG, +0.27%GOOGL, +0.44% but smart money flows are very positive.• Momo crowd money flows are very positive in Netflix NFLX, -1.20% but smart money flows are mildly negative.• There is quite a contrast between the momo crowd flows and smart money flows, as shown on the chart.Ask Arora: Nigam Arora answers your questions about investing in stocks, ETFs, bonds, gold and silver, oil and currencies. Have a question? Send it to Nigam Arora.The chart also shows the relative rankings of the 11 popular tech stocks. These are based on the six screens of the ZYX Change Method. Please click here to learn about the six screens.Risk-adjusted rankings are more useful for medium-term and long-term positions. Non-risk-adjusted rankings are more useful for short-term positions or trade-around positions.It may be tempting to follow the momo crowd. However, in view of the smart money being less positive, it is important to not be overly aggressive.Some of the leading economic indicators are beginning to deteriorate. Risks from a trade war have increased. There is a higher risk of a confrontation with Iran. More risk does not mean selling good positions. For practical purposes, it means holding the right amount of cash and hedges.On a positive note, money continues to flow into the S&P 500. From a traditional technical analysis perspective, the probability of a new high has gone up. However, instead of just looking at technicals, prudent investors may want to take a more comprehensive approach. Our model is the ZYX Global Multi Asset Allocation Model that has inputs in 10 categories and adapts itself to the changes in market conditions. Please click here to see all 10 categories of inputs.Disclosure: Subscribers to The Arora Report may have positions in the securities mentioned in this article. Nigam Arora is an investor, engineer and nuclear physicist by background who has founded two Inc. 500 fastest-growing companies. He is the founder of The Arora Report, which publishes four newsletters. Nigam can be reached at Nigam@TheAroraReport.com.Nigam Arora is an engineer, nuclear physicist, author, and entrepreneur and the founder of two Inc. 500 fastest growing companies. He is also the developer of the ZYX Change Method to profit from change by investing. The premise is that most money is made by predicting change before the crowd. Arora is the chief investment officer at The Arora Report and the editor of four newsletters that track the ZYX Change Method. Nigam can be reached at Nigam@TheAroraReport.comJoin the conversation"
TSLA,08/08/2018 12:45,Musk’s plan to take Tesla private while allowing outside shareholders would prove cumbersome,http://www.marketwatch.com/story/musks-plan-to-take-tesla-private-while-allowing-outside-shareholders-would-prove-cumbersome-2018-08-08,"Going private is not as easy as it looks, especially if you go down a path proposed by the mercurial Elon Musk, founder and largest shareholder of Tesla Inc. TSLA, -2.43%  .Musk’s tweet on Tuesday proposed returning Tesla, the electronic car company, to private ownership to give shareholders, especially his employee shareholders, a chance to avoid stock price volatility that “can be a major distraction” and allow the company maintain its focus on long-term goals. Also, as the “most shorted stock in the history of the stock market,” Musk believes many people have an incentive to “attack” the company, attacks Musk has responded to in a way critics and short-sellers say is not appropriate for a public company CEO.He told Tesla employees in an email shortly afterward, “I would like to structure this so that all shareholders have a choice. Either they can stay investors in a private Tesla or they can be bought out at $420 per share, which is a 20% premium over the stock price following our Q2 earnings call (which had already increased by 16%). My hope is for all shareholders to remain, but if they prefer to be bought out, then this would enable that to happen at a nice premium.”See also: Elon Musk explained his going-private tweet to Tesla employees with this emailIn a follow-on tweet, he explained that his “hope” is that all current investors would remain Tesla shareholders even if its private would be accomplished by creating a “special purpose fund” as he said he and executives of his other private company private do with ”Fidelity’s investment in SpaceX.”See also: Tesla’s going-private proposal has analysts ‘as confused as anyone else’Back in January of 2013, Musk responded to a growing push by SpaceX employees for that company to go public by saying that Tesla, and its subsidiary SolarCity, had IPOd “because they didn’t have any choice. Their private capital structure was becoming unwieldy and they needed to raise a lot of equity capital.”Musk is now using the same reasons for Tesla going private as he cited to the SpaceX employees.A deal to go private again would be structured like SpaceX, he told employees in an email. All Tesla employees would remain shareholders, just like at SpaceX, and external and employee shareholders would have an opportunity to sell or buy shares approximately every six months.“Some at SpaceX who have not been through a public company experience may think that being public is desirable,” Musk wrote in 2013. “This is not so. Public company stocks, particularly if big step changes in technology are involved, go through extreme volatility, both for reasons of internal execution and for reasons that have nothing to do with anything except the economy. This causes people to be distracted by the manic-depressive nature of the stock instead of creating great products.”John Coates, a professor of law and economics at Harvard Law School, told MarketWatch in an email, “I know of no legal way to offer public shareholders of a listed company an equity security while also going private. I also know of no legal way to offer $X billion worth securities of any kind to more than 35 unaccredited investors without registering with the SEC.”There are now some opportunities for smaller offerings of securities, $5 million or less in any 12-month period, but those are restricted to 35 retail investors or less.Securities laws require companies to go public via a traditional full initial public offering registered with the SEC if they have more than $10 million in total assets and a class of equity securities, like common stock, that is held of record by either 2,000 or more persons or 500 or more persons who are not accredited investors.These requirements are intended partly to avoid an unequal distribution of information between potential retail investors and large accredited investors when a company is private and no public disclosure is required.Tesla has 169.8 million shares outstanding but only 126.9 million in public float, that is, shares that are actually available for trading. Approximately 25.3 % of its shares are held by insiders, including Elon Musk who holds 37.9 million shares or 21.9% of the outstanding shares as of the date of the company’s last proxy filing with the Securities and Exchange Commission.As of Dec. 31, Tesla, Inc. had 37,543 full-time employees, most who hold Tesla shares.Public company status and listing on an exchange also avoids the complicated private accounting for shareholder interests that develops when companies have thousands of investors of very different sizes and financial sophistication. Musk may be thinking of the structure used by traditional venture capital funds for angel investors to primarily invest in early stage investments, set up as a pooled investment vehicle in a limited partnership or limited liability company, an LP or LLC. This structure enables a group of investors, usually individuals, to invest collectively.“The closest I could imagine to what seems to be Musk’s idea is to create a new hedge or private equity fund, limited to accredited investors, offering limited partner interests in exchange for Tesla stock,” said Coates, “and, then, for a combination of large direct investors to buy stock from Tesla and then in some fashion cash out the remaining public investors.”“A mutual fund could possibly also invest in the ongoing company, which would allow unaccredited investors an ability to invest indirectly in it,” Coates added. “But the fund would have to live with diversification requirements that would make it not only an indirect but also a diluted form of Tesla ownership.”Providing critical information for the U.S. trading day. Subscribe to MarketWatch's free Need to Know newsletter. Sign up here.Francine McKenna is a MarketWatch reporter based in Washington, covering financial regulation and legislation from a transparency perspective. She has written about accounting, audit, fraud and corporate governance for publications including Forbes, the Financial Times, Accountancy and the American Banker. McKenna had 30 years of experience at banks and professional-services firms, including at PwC and KPMG, before becoming a full-time writer.Join the conversation"
TSLA,08/08/2018 12:45,"Hagens Berman Alerts Short and Put Option Investors in Tesla, Inc. (TSLA) to the Firm's Investigation of Possible Disclosure Violations",http://www.wsj.com/articles/PR-CO-20180808-915834,
TSLA,08/08/2018 12:45,Tesla analysts say they’re ‘as confused as anyone else’,http://www.marketwatch.com/story/teslas-going-private-proposal-has-analysts-as-confused-as-anyone-else-2018-08-08,"Wall Street had more questions than answers Wednesday as analysts sifted through the Tesla Inc. going-private news bombshell.Tesla TSLA, -2.43%  Chief Executive Elon Musk roiled markets Tuesday by tweeting he was “considering” taking the Silicon Valley car maker private, and the company later posted on its website an email to employees from Musk expanding on the idea.Other than the “funding secured” claim in the original tweet, however, few details have emerged about how it would finance such a massive deal. Several board members on Wednesday confirmed that Tesla had raised the idea a week ago, but did not indicate whether they were in favor.“Frankly, we’re as confused as anyone else,” analysts at Bernstein said in a note, going on to line up eight questions around Musk’s wish to take Tesla private at $420 a share while offering few details on how to go about it.Read more: Tesla short sellers walloped after Musk talks going privateFor the shares, there’s upside risk in the near term to perhaps $400, but downside risk to $340, Tuesday’s low, or below “if no firmer details emerge, as investors would likely increasingly debate Musk’s credibility and over-focus on the shares’ price and volatility,” the Bernstein analysts said.Tesla shares fell 1.4% Wednesday, trading as low as $367.12, after ending at $379.57 Tuesday, an 11% advance and their highest since a Sept. 18 record high of $385.The Bernstein analysts said they got confirmation from Tesla’s investor relations that Musk’s talk about financing was correct.Tesla’s enterprise value hovers around $80 billion, and estimates on how much Tesla would need in financing to cinch the deal varied and depended on assumptions on whether a significant number of investors would not tender their shares, as Musk seemed to indicate when he mentioned having investor support.Musk has a 20% stake, around $13 billion, which he said would remain the same.Whoever steps in to buy Tesla at $420, when the stock traded around $300 last week, would be “clearly someone who wants a majority (or a very large stake),” which leaves only a few pockets deep enough, including Saudi Arabia’s sovereign-wealth fund, which reportedly took a stake in Tesla this week but according to a report on The Wall Street Journal had no plans to expand it.Musk and Softbank Group Corp. 9984, +4.78%  Chief Executive Masayoshi Son held talks last year, including about potentially taking the car maker private, but the discussions fell through “due to disagreements over ownership,” according to a Bloomberg News report that cited two people with knowledge of the discussions.Analysts at Evercore ISI also zeroed in the lack of details around “funding secured.”See also: Elon Musk explained his going-private tweet to Tesla employees with this emailA “possible scenario” would be 50% to 60% of existing shareholders, including Musk’s 20% holdings, continue, “with their holdings rolled into a new private structure,” the Evercore ISI analysts said.That would leave Tesla needing to raise equity capital of $31 billion to $39 billion to buy out those existing public shareholders who tender; 40% to 50% of Tesla’s implied $78 billion market value, and assuming debt is rolled, they said.Related: Call of the day: Tesla shares are headed for $420 regardlessThe more likely route to that $31 billion-$39 billion would be a combination of a strategic investor, two to three private investment firms or sovereign-wealth funds, and “certain larger members of the existing shareholder base or some form of fund for smaller accredited investors making up the delta,” they said.Aside from not having to answer to markets in the short term, as Musk pointed out in his email, the Evercore ISI saw one advantage of going private —it could provide Tesla with deeper pockets to grow internationally at a faster rate, and security through the next U.S./capital markets recession where public funding would dry up, they said.Analysts at J.P. Morgan raised their price target on Tesla on Wednesday to $308 from a previous $195, then one of the lowest among major investment banks. They are “not as certain” as Musk that Tesla will go private, so assigned a 50% probability to the scenario in their updated valuation.See also: Tesla bonds jump more than 2 points after CEO Musk mulls going-private transaction“We continue to believe Tesla’s valuation based on fundamentals alone ... is worth no more than $195,” the analysts said. “But introducing a new 50% weighting of $420 suggests a large upward revision to our price target is warranted, and we newly value Tesla at $308 per share (i.e., 50/50 blend of $195 and $420).”Analysts at Goldman Sachs recalled Dell’s $25 billion buyout in 2013, only to reject that as a perfect case study for Tesla.“While the transaction was somewhat similar in nature to what is being proposed at TSLA, the EBITDA generation and cash flow characteristics of the business were very different given a more mature product and growth profile,” the analysts said. Dell’s reported 2013 adjusted EBITDA was $5.1 billion, and free cash flow generation was about $3 billion.Tesla’s free cash flow was a negative $739 million in its latest quarter.Goldman kept its sell rating and six-month price target on Tesla at $210, also one of the lowest on the Street.Piper Jaffray analysts assigned a low likelihood the deal would come to pass.Tesla would not be going private “anytime soon,” they said, as many details remain “unknowable” and as result “the deal is unlikely to succeed in the very near-term, if it succeeds at all,” the analysts said.For the “true believers with a multi-year time horizon,” the suggested go-private valuation would be “unpalatable,” and gaining shareholder approval would be easier than gaining funding, the analysts said.Tesla shares rose 20% this year, compared with gains of 7% and 3.6% for the S&P 500 index                          SPX, -0.03%                   and Dow Jones Industrial Average.                          DJIA, -0.18%Claudia Assis is a San Francisco-based reporter for MarketWatch. Follow her on Twitter @ClaudiaAssisMW.Join the conversation"
TSLA,08/08/2018 11:45,Tesla’s Big Question: Better or Worse Off as Private Company,https://www.wsj.com/articles/teslas-big-question-better-or-worse-off-as-private-company-1533751228,
TSLA,08/08/2018 08:45,Tesla board statement raises more questions about Elon Musk’s go-private plan,http://www.marketwatch.com/story/tesla-board-statement-raises-more-questions-about-elon-musks-go-private-plan-2018-08-08,"A statement from Tesla’s board members on Wednesday raises further questions following the shock tweet from Elon Musk that he wants to take the auto maker private.The brief news release from Tesla board members—Brad Buss, Robyn Denholm, Ira Ehrenpreis, Antonio Gracias, Linda Johnson Rice, and James Murdoch—consisted of three sentences:Two board members, venture capital investor Steve Jurvetson as well as Musk’s brother, Kimbal Musk, didn’t sign on to the statement. (Jurvetson has taken leave from Tesla after being accused of sexual harassment.)The statement from members of Tesla Inc.’s TSLA, -2.43% board does show there was a discussion of how he could fund such a bid. But the board’s statement leaves open the crucial question of whether they were satisfied that—as Musk’s surprise tweet put it—he had enough backing to assert “funding secured.”At $420 a share, the price at which Musk tweeted he was considering setting the bid, the deal would be valued at $72 billion before debt.Related: A Tesla buyout would be the largest in history—by a wide marginTesla shares were down more than 1% early Wednesday, after surging by about 11% on Tuesday. The electric-car maker’s stock has climbed by 21% so far this year. By comparison, the Dow Jones Industrial Average DJIA, -0.18%   is set for a year-to-date gain of 3.5%, the S&P 500 index SPX, -0.03%   is on track for a return of 6.8%, while the Nasdaq Composite Index COMP, +0.06%   has advanced by more than 14% so far this year, according to FactSet data. Tesla’s run-up comes despite the company being a consistent target of investors aiming to short the its stock, or bet against Tesla’s shares rising.Another crucial question raised by the statement is the timing. “Last week” predates Tesla’s filing on Monday of its 10-Q with the Securities and Exchange Commission, which didn’t mention such discussions.News of a takeover would certainly be considered material, yet it wasn’t disclosed until Musk’s tweet on Tuesday.Another question is what the “appropriate next steps” are, though that’s probably the imminent formation of a committee to evaluate the bid.What was left out of the statement also is worth considering. For instance, there was no indication that the board was satisfied with either Musk’s method or timing for announcing the approach, though they didn’t rebuke him, either.Murdoch also sits on the board of News Corp., which owns MarketWatch, the publisher of this report.Related: Did Elon Musk break any laws with his going-private tweet?Want news about Europe delivered to your inbox? Subscribe to MarketWatch's free Europe Daily newsletter. Sign up here.Steve Goldstein is MarketWatch's Washington bureau chief. Follow him on Twitter @MKTWgoldstein.Join the conversation"
